id,author,text,likeCount,publishedAt
"UgxjWIVHb6RUZA4iYGd4AaABAg","@TheAttacker732","I've unintentionally intimidated a _lot_ of greenhorns at my workplace.  These factors play some part in that, but a bigger aspect is that I don't align with their first impressions.  They look at me, and assume that I'm just brawn with a head full of mush.  Then they get sent to me with their high-level questions, again and again.  And I usually can field those questions, time after time.",0,"2026-04-28T18:33:14Z"
"UgwoecvJipVseSypi8J4AaABAg","@chrismacdonald4570","Why the very mention of my name causes Kings to tremble, the earth to shake and the peasants scatter before me like Fall leaves in a cold November wind.",0,"2026-04-28T18:32:17Z"
"Ugya2-c4dfSclDSmVJp4AaABAg","@tonybrock5288","I'm a quiet intelligent type but through family stress and bullying I've had to develop a resilience to transcend some abuse. Somehow I've acquired this quiet power that intimidates people and they go quiet and that also includes some of my friends. This was not my intended purpose as I need people close to me to give me good advice and perspective! So I'm trying to chill to hear... Let me know your advice",0,"2026-04-28T18:27:42Z"
"UgwhZoYZai143QvnCYt4AaABAg","@IlladelphiaP","I thought this was gonna be a video about being black",0,"2026-04-28T18:25:44Z"
"Ugw4Cv9fk2W6GAUR3-V4AaABAg","@noxwarlord4909","I have an aura, get things done and hold truth and integrity above all  Don't just say it..do it",0,"2026-04-28T18:21:30Z"
"UgyiACESmrmU-Z4wdgB4AaABAg","@PainInTheS","Most people think they are intimidating....I just laugh at those.",0,"2026-04-28T18:19:09Z"
"UgxoJaOYMJhnJ2Y57DN4AaABAg","@TulsasaurusRex","I am 1, 4, 5, 6, 7. On top of that I lack empathy due to my Asperger's and social ques. My Job Corps instructor always told me that I had an aura of intimidation.",0,"2026-04-28T18:17:11Z"
"UgwU40rQC99rdWHjced4AaABAg","@Arlyne-c1e","❤"" You just forgot to pretend "" turning that into a t-shirt 😊❤❤",0,"2026-04-28T18:02:49Z"
"UgwdPI11uBvBdi19ahZ4AaABAg","@wee2004","Well, nobody should control the way you feel first of all and how do you know they’re feeling like that and guess what that’s something they have to overcome you can’t control what other people think about you",0,"2026-04-28T17:58:24Z"
"UgxSqsFipvefaQBfCHF4AaABAg","@spartanbeast3575","All the signs, except the eye contact one, felt like they were talking about me. I usually never make eye contact, I don't even look at people's faces unless they're family, close friends, or people I'm super familiar with (like the local security guard).",0,"2026-04-28T17:54:48Z"
"UgyEiAY3B5MmLoVm73B4AaABAg","@DreidMusicalX","If your mind is already telling you something without proof, it tells me you're mentally off in the head. Most of us calm people are more silent because we don't want to play your little trend games of follow the idiot just to fit in.",0,"2026-04-28T17:41:27Z"
"UgyvKEl5sgD7nZ_leUl4AaABAg","@donopelaske2500","the you forgot to pretend is for real.",0,"2026-04-28T17:31:21Z"
"UgzRfiUK1Dg14GuKHNp4AaABAg","@JustAverageJeff","Man I really never noticed before. I also find it's easier to be alone everyone is an energy vampire just trying to dump their trauma onto you. Why is everyone so fake?",0,"2026-04-28T17:24:07Z"
"UgyI9GseWEsWl3HYYPd4AaABAg","@Vanhook4456","Keep it real ya'll 😄",0,"2026-04-28T17:08:46Z"
"Ugxl1G_ZHJn1uxh8fqB4AaABAg","@TheKulu42","One time a convicted murderer muttered that there was something wrong with me. Now I understand why.",0,"2026-04-28T17:06:58Z"
"UgwQWsBSCOQp_xeYx4J4AaABAg","@G2Merica","So I’m an alpha, not a a lone wolf. Nice😎",0,"2026-04-28T16:56:10Z"
"Ugza50JMm_xc_HT5_h94AaABAg","@MRandDS","Can you create a follow up shit AI generated video, ""7 Signs You Don't Give A Shit How People Feel About You And For That You're The Only Real Person""?",0,"2026-04-28T16:53:13Z"
"Ugxh5F4WtL3nNrr394x4AaABAg","@Riffraff-65","I kill conversation when I walk into a room,  now I know why",0,"2026-04-28T16:50:50Z"
"UgyDwoQWMrq90VQPZMd4AaABAg","@edb3877","Thanks for this video.  It finally quantifies me as an individual.  As to which signs are me?  ALL of them!",0,"2026-04-28T16:28:08Z"
"Ugz9PERaWPAuqe-7gHJ4AaABAg","@Lindasabortedsonreborn","You forgot the one where people straight up tell you you're intimidating.  Or when groups  bristle when you add your two cents, no matter how innocuous your comment may be.",0,"2026-04-28T16:27:21Z"
"UgxIOfzwdOKocXn1hX94AaABAg","@nitroman88","This is me. I didn't figure it out until I was in my 30's, and then I first  thought it was mostly my physical size and appearance that did it.... but it is much  more so all the things mentioned in this video, except #7. I am the opposite of that. Not only do I not ""feel things more deeply"", I suppress feelings and focus on data, analysis, and action.",0,"2026-04-28T16:27:16Z"
"UgydZg4b70OyBP2Eh9V4AaABAg","@Random-bm7ho","Im quiet and work alone most of the time cause I've learned people you thought we're freinds aren't unless they're getting something out of it.",0,"2026-04-28T16:26:44Z"
"UgxCGNJuYBHN6FZDDlN4AaABAg","@joelewis5187","80% of communication is body language. People are intimidated cause they have dirt in their hearts. If they been running their mouth behind one’s back. Kind of hard to look someone in the eyes when you are trying to cause harm. You need to focus on the spiritual side.",0,"2026-04-28T16:26:03Z"
"UgzqbcLe1UnC4kwL4oF4AaABAg","@23lnp","You don’t have to stare someone in the eyes just to prove you are genuine etc. Some people dont believe in staring into someone’s eyes as that can also be perceived as looking for trouble / starting a fight etc.",0,"2026-04-28T16:19:22Z"
"Ugxd5PDhXzibipACAz54AaABAg","@paladinto77","thank you so much for this",0,"2026-04-28T16:16:05Z"
"UgwCiB9LL9s2R79bhml4AaABAg","@CarParts08382","As ""the quiet one"" since my parents divorced 33 years ago in 4th grade, I felt seen and heard. Thank you for a label that was unknown yet also felt known to me all this time.  Now, back to my non-verbal psychological dominance that makes others around me feel ""uneasy"" despite never threatening them with physical or mental harm. Contrarily, I would be fully willing to protect the innocent if/when SHTF against actual, real-world threats. It's one of the traits I gained during my military service that I'm grateful for: compartmentalization.",0,"2026-04-28T16:11:51Z"
"UgwJnWmtHgPwSxRoImN4AaABAg","@dracohoe","Happened to me at my new job, I’m a quiet dude who stays to hisself mostly, but now I’m cool with just about the whole warehouse now, people just wanted to be my friend randomly  and one guy even said he avoided me because I looked intimidating because I didn’t speak or talk to anyone, lol",0,"2026-04-28T16:08:54Z"
"UgxxDgrHSNS_Pn7P-7B4AaABAg","@dadezgambino177","Its interesting how everyone always identifies with videos like these, or quotes, or the typical ""dont mistake my kindness for weakness"" 😂😂 These videos are the new horoscopes lol, its meant to speak highly of a person and add random things that an everyday person goes through. You feel like its describing you so you comment about it as everyone else does, and the creator makes money off of it.",0,"2026-04-28T16:05:18Z"
"Ugy78JCse7dbiC5fof94AaABAg","@kifkroker6483","Thx, you pretty much described me! But dude, let me tell you that I see this as a curse and I so wish I was normal like everybody else!",0,"2026-04-28T16:04:53Z"
"UgxQl8oX2G-nKH-eMR94AaABAg","@marlonalva","Honestly, the 7 signs 🫣",0,"2026-04-28T16:00:40Z"
"UgxULXvqY1edMkUxQ-F4AaABAg","@BarefootNeko","These are the reasons that people unfairly call autistic people intimidating as soon as they stand up for themselves.",0,"2026-04-28T15:58:00Z"
"UgzA_CI_90E4L1cl0Qh4AaABAg","@couldntcareless2602","Well at least it makes sense now. I experience this alot",0,"2026-04-28T15:50:49Z"
"Ugxvh-SQL-vvY5tLO5t4AaABAg","@Carlton_Wilson","Being present is what I call it. If I don't need to speak, I don't, until there is something that needs said. Weak people are intimidated by strength because they don't understand it.",0,"2026-04-28T15:45:13Z"
"UgxpJlNj005LnDt591t4AaABAg","@Cindo-x7y","I remember sitting on my Harley after church and waving goodbye to all my friends as they left the parking lot. I went home and ate lunch by myself. A few hours later I looked at fb and there was everybody at the Mexican  restaurant! Either I'm real special or humbly: a real jerk!",0,"2026-04-28T15:33:14Z"
"UgyV-c1p3JHFbM2vGzd4AaABAg","@Thereoncewasagirl1","Just don't care anymore. Somebody else's problem...",0,"2026-04-28T15:28:27Z"
"UgwLqZe3MVcCyNBduhR4AaABAg","@DarthJermz","I just have a natural aura of I'm nice till I'm not.",0,"2026-04-28T15:25:52Z"
"UgwvszU4770tcTgah7B4AaABAg","@infinity3jif","At my last job, most of the guys used to stay a couple of hours after work, drink, and play spades. I never did, I believe they looked at me in some type of way",0,"2026-04-28T15:18:34Z"
"UgwGOkf2MVNeMmpvTON4AaABAg","@Mable-v7l","Wow!! Just WOW!!! No wonder.....🤔😮💯",0,"2026-04-28T15:17:15Z"
"UgzVQi1PVA7acNyjWMd4AaABAg","@tankertom3243","If this fits and you are into pseudo science of personality types you will find you fit the description of a sigma male also.",0,"2026-04-28T15:13:56Z"
"Ugxbx7iRKtmIZ0Vwiud4AaABAg","@Joyestlife","I’m 6’5 and when I make eye contact with people I can feel that some are uncomfortable with eye contact.",0,"2026-04-28T15:06:56Z"
"Ugx6xTvM9_7ikmjQZT54AaABAg","@JasonMorgan1995","😐",0,"2026-04-28T14:54:36Z"
"UgysujUCH3-oj5mxhDt4AaABAg","@SpanishPeanut","I got told I seem unapproachable, stoic and that I have a “presence.”    The stoic comment threw me off a bit.",0,"2026-04-28T14:52:07Z"
"UgxcNCTBCR95fOkOAQF4AaABAg","@gizmo1383","I never pretend. Most of the time even giving someone that friendly smile in passing does it. It gives me the feeling of being touched, about to be touched from behind or almost like chewing on tin foil. Just makes me feel gross in a way that's difficult to explain. Like I don't want to fake smile and say hi like I'm obligated. I knodd.",0,"2026-04-28T14:50:40Z"
"UgwevRMNehgZrushr5t4AaABAg","@kamonmeadows8146","I'm a big guy I hold a lot of muscle and I guess I have pretty bad RBF. nobody really goes out of their way to talk to me. when I finally do talk to people they always assume that I'm an a****** but I'm really not. probably one of the nicer people you'll ever actually meet. it sucks sometimes, I don't mean to be this way but it just is what it is.",0,"2026-04-28T14:42:42Z"
"UgwEJfBnG_LatHaDeU94AaABAg","@edithkramer7689","I became a manager at my first job after like 6 months when I was 16. After college I was the youngest manager at 3 different companies. In my mid 40s and Ive moved into an almost emeritus position at my current company. I have an office and I pick and choose my own projects but get called into meetings--even in departments I have no particular special knowledge or skill--when there is a difficult problem to be solved. My only regular meeting is with the CEO. I dont get it, but I figured out long ago that being naturally quiet, focused, and curious while also being a tall man with a deep voice gives a wild gravity to my words and actions. What they dont know is i only work about half the day and spend the other half doing whatever. Getting elevated to leadership positions is never something I particularly wanted or pursued but its something others keep projecting on me.",0,"2026-04-28T14:41:50Z"
"UgzK6EDOXMHLqT_R1M94AaABAg","@emojiman4560","Silence Is Golden!!!   But I’ve said too much…",3,"2026-04-28T14:38:40Z"
"UgxzHrtkYpIf6f5f_7Z4AaABAg","@juneenriquez9720","All of them",0,"2026-04-28T14:34:27Z"
"UgxPkNXaEuqQpQTdSzh4AaABAg","@GeorgeJungle-x9l","These are similar to how Alpha preditors opertate . Watch you outside cat at work .",0,"2026-04-28T14:31:53Z"
"Ugz4pmgQuX5HcP1d8mh4AaABAg","@Nightlight17","WOW!! This is definitely me!!",0,"2026-04-28T14:24:41Z"
"UgzMJfH4CFADbZCGhnx4AaABAg","@itsjustbradttv2382","I felt this in my bones. I do them all except eye contact. And I do that too, but only when I’m angry.",0,"2026-04-28T14:17:30Z"
"Ugyl8BmClBdNQml_ZB54AaABAg","@Thereisonlyonefrankdatank","I hate it, I had to have a friend point it out. Also had to remind me that although I’m only5’11 but i have broad shoulders and bigger than most",0,"2026-04-28T14:06:15Z"
"UgyXg-Sa43W_9L7ylrd4AaABAg","@TruthPills-26y","Which one hit you the hardest? For me it’s when people start explaining themselves for no reason…",0,"2026-04-28T13:57:54Z"
"Ugyd8dSLgfspg73nSyx4AaABAg","@Pantherville-2PFarms","I just do what’s right the right way nvn if it’s wrong do it right 🐓🐆🪽",0,"2026-04-28T13:57:26Z"
"UgwxVopne94T6K2n7jl4AaABAg","@hami024","All of them.",0,"2026-04-28T13:53:01Z"
"UgwKHCb8QBxcTg8QOvR4AaABAg","@grandaddy7638","Sign 8 you weren’t offended by this",0,"2026-04-28T13:27:28Z"
"UgzUYjhgOzFKN4mVs-54AaABAg","@jeffbyrd7976","I never really thought about this.  But I understand and relate to everything you mentioned.  When attending meetings, I am asked to weigh and comment.  When giving a speech the idle chatter ends.  I have had a number of people comment that I am bigger in size than I actually am, I am 5'10"" but I have been described as over 6'.  I also read people, which is why I hated when we were needlessly forced to conduct meetings online.",0,"2026-04-28T13:20:48Z"
"Ugzv6TJYt0H4dHwazjR4AaABAg","@AM-ri3ku","😂😂😂 everyone in this comment section believes this applies to them 🤡",0,"2026-04-28T12:53:55Z"
"UgxZdIWQttoqn8Bmy694AaABAg","@ViroCMN","I never feel alone ... I can be alone for months and have been for years ... I feel God with me at all times ... Its unbelievable I know but whether you believe me or not is ... to me .. Irrelevant",0,"2026-04-28T12:53:12Z"
"UgxqeKWWIQxSnNF2lJF4AaABAg","@ViroCMN","Thats me alright ... everywhere I go ... Not scared of me but feel safe with me against others",0,"2026-04-28T12:49:00Z"
"UgxcKTSLh0WmdSs4g854AaABAg","@VizzyRS","#2 for me. I don’t mind being around people and just vibing when it seems like others just be saying bullshit just to talk",0,"2026-04-28T12:26:15Z"
"UgwfYoHTcFf6QKDPLVh4AaABAg","@skully7159","I'm a Sigma and consider myself a nice guy, just quiet and don't get involved in drama. Yet people feel more comfortable being around the loud mouthed Alpha's that are narcissistic assholes. I don't get it, but I don't care enough either way.",0,"2026-04-28T12:19:31Z"
"UgzCotcQue_gpiNYvOR4AaABAg","@MarginalNotes84","I'm the pinnacle of ""no need for validation"". I respect everyone yet trust no one. I treat everyone the same way I want to be treated, with kindness and respect. And still people are intimidated by me. But, not my problem.",0,"2026-04-28T12:04:20Z"
"UgxJ2l0XmTgYUbgQQ6J4AaABAg","@HaroldBalzak37","I'm 6'-6"" and don't mean to be intimidating but it comes with the territory.",0,"2026-04-28T11:58:32Z"
"Ugwwp1wxR-pyB_hdI5J4AaABAg","@P3rmissionD3nied","Fml 🤦‍♀️",0,"2026-04-28T11:49:31Z"
"Ugyn05rxFTxIT1VVeEp4AaABAg","@warrenlewis3977","It's weird when people TRY to be intimidating.",1,"2026-04-28T11:44:57Z"
"UgwxpAyU5jStRlSGnrp4AaABAg","@Igris1604","I'm 6'3 tall and currently in Japan for holiday... Everyone on the train looks at me like a alien 😂😂😂",0,"2026-04-28T11:43:36Z"
"Ugx-wOrggUJ5TgYk4f54AaABAg","@deanshaw1371","I am a 6ft 7in 400pd sigma male, i just walk into a room and say nothing",0,"2026-04-28T11:42:23Z"
"Ugzcg5dzLpFqM1salqd4AaABAg","@Framer_Mike","😉",0,"2026-04-28T11:38:35Z"
"UgwDujrNCUwVGcyxC3V4AaABAg","@TRUTH-101","I feel like you just described my life.....",0,"2026-04-28T11:15:00Z"
"UgzFJbYASyk43f_Y84F4AaABAg","@lavellegathings5181","FORGOT TO PRETEND!",0,"2026-04-28T11:09:14Z"
"UgzCxqkI7xkd6iQrovB4AaABAg","@madfox1253","This is me 100% im a very quiet man",0,"2026-04-28T11:09:12Z"
"Ugy14tK5qV-FIdizYjd4AaABAg","@esthyk175","I just forgot to pretend",0,"2026-04-28T11:02:32Z"
"UgyJyBxpT9uFERtWAJ94AaABAg","@davidalexndrr","i’ve only ever looked a certain amount of people in the eyes i feel things so intensely i have to pick and choose",0,"2026-04-28T10:59:33Z"
"Ugz5etNig2hKUuy_a5x4AaABAg","@rikumoritaka","1. You don't seek validation: You are comfortable with being yourself and do not require external approval (1:12). 2. You are comfortable in silence: You don't feel the need to fill quiet moments, which others may find unsettling or unreadable (1:27). 3. People feel compelled to justify themselves: Because you are observant rather than judgmental, people often feel evaluated and start over-explaining their decisions to you (1:42). 4. You maintain steady eye contact: You don't treat eye contact as a power move, but your ability to stay present makes others feel exposed (1:56). 5. You say 'no' without over-explaining: Your clear, direct communication style can be rare and intimidating to those accustomed to soften their boundaries (2:07). 6. You make people feel exposed: Your high level of awareness often removes the 'mask' others are wearing, making them feel like their performance is being seen through (2:39). 7. You possess high sensory processing sensitivity: You process the world at a deep level and notice shifts in energy that others ignore, giving your presence a weight that is felt before it is understood (2:52).",0,"2026-04-28T10:48:07Z"
"UgxCjZ-3Zp7hS0FKmkJ4AaABAg","@brianhanson5110","This WHOLE video, the entire list, defines me to a T.",0,"2026-04-28T10:38:12Z"
"UgyvHWqNViUJWykd5wd4AaABAg","@Jedidiah_Martin_2","All of them....holy crap, I thought I was just Aspergian.....",0,"2026-04-28T10:14:22Z"
"UgzODkf8DPlDkN-445l4AaABAg","@NinjaBunny24","Me in any group setting or at work. Why",0,"2026-04-28T10:00:40Z"
"UgwbTojn0R1AIhQItVx4AaABAg","@AnthonyRivera","i know i can intimidate people. People thought I was shy and i don't mind the silence but I'm not i just talk much because I have a speech problem. I don't break eye contact because I was raised to look at who is talking to you and give them your attention, if you don't then you are rude.",0,"2026-04-28T09:59:21Z"
"UgwEGLQl5E4ZWTJ9Ubx4AaABAg","@Nyarla7hotep","Good... Now how do I fix this? It is annoying af when everyone is intimidated by me without me doing or saying anything. I am still not used with people taking me serious. I am just here to vibe.",0,"2026-04-28T09:42:23Z"
"UgyoR7GyO0x8Ga4ktb54AaABAg","@kevinreese8224","This is exactly why I prefer being alone because I get tired of being the only intelligent person in a two person relationship with the dummy feeling like they have to win every single damn conversation - just ask my mom and family if I can stand them 😂😂😂",0,"2026-04-28T09:31:03Z"
"Ugwc9oYNBhm9C7A82AB4AaABAg","@Searching4_7th","😅I’m a little harder than I want to be but if you talk to me look me in my eye not my chest not my head not the people around  , look me in the eye if you want to be heard in a loud room",0,"2026-04-28T09:05:42Z"
"UgwXlwrLU3nWGDqemct4AaABAg","@kame83","I heard that I was intimidating in a coaching once. Although I feel like there's another side to me that depends very much on external validation. It's weird and depends much on the type of relationship I have with the persons in the room.",0,"2026-04-28T07:50:06Z"
"UgyjL4HlfF0qsTkq5Mp4AaABAg","@dariusemin5086","😊",0,"2026-04-28T07:43:54Z"
"UgwDfarV7p7uOsV2u2V4AaABAg","@Cashyfinance_5t","This is me",0,"2026-04-28T07:25:42Z"
"Ugxjdm0mE_APsY9MD714AaABAg","@kameradkapitalbra9300","They can talk anything they want, words are only air from their mouth, and air can't bother me. But touch me, and I will hurt you badly.",0,"2026-04-28T07:25:32Z"
"UgwVBGZk9SSrl-YEcBZ4AaABAg","@maxbgi70","Its because we can see right through you like glass.  I make sure you cant pull one over me.",0,"2026-04-28T07:03:00Z"
"Ugyzs4gKh51rtUJXRbN4AaABAg","@josekanucee1428","I am 6’7”.  Nuff said.",0,"2026-04-28T06:50:43Z"
"Ugxl2R2wt2QGuztIkz54AaABAg","@NaNaTheNeko1300","Timmy tuff knuckles swarm ahh comments",0,"2026-04-28T06:48:12Z"
"UgwdxUJqFc7DsviShjJ4AaABAg","@jeremiahsmith6689","DARN",0,"2026-04-28T05:49:37Z"
"Ugw4Oa7y_TNpTukLTNZ4AaABAg","@Jaytwisty23","Nobody approaches me at work nor speak all that much to me. I've been told I have an intimidating presence and a look that could kill. I'm just in my own world getting on with the job with as little interaction as possible. I must repel people 😂",0,"2026-04-28T05:42:23Z"
"Ugyy_L-y2yfqdXDGCDt4AaABAg","@johnarmenta2199","OR you are just a bigger-than-most Hispanic man who dresses a bit shabby thus people think you are carrying either a knife or a gun . . .  Yeah, that's me. I am the most harmless man in the room but will get the attention of the police just because I walked into the room in the first place. It gets kind of aggravating after a while.",0,"2026-04-28T05:31:54Z"
"UgwzvhuYSwb_apmMgL54AaABAg","@bb777x2","All 7, that's Me.",0,"2026-04-28T04:46:34Z"
"UgwxybgIKHXMdxkYurJ4AaABAg","@Stanley-h3u","I get it now.  I don't engage much and began building high perfomance engines at age 18 while frequenting Drag Strips in 1975. This is constanly on my mind and no matter where I am in any social situation I'm thinking about my next engine build and finding the parts. Hardly anyone ever knows what I'm thinking. The other thing was college classes at night after work because I only finished 9th grade in hight school. A poverty situation ended  my schooling at age 15. College then engineering schools for 2 decades. I never watch TV and never took any interest in that. There were no engine building TV shows. And then my offshore fishing addiction. Here I am at age 68 and still thinking about my next big idea for a performane engine in my Boat. Is this what makes everyone uncomfortable.?  Aw, they so Sad when I'm around. lol",0,"2026-04-28T04:30:48Z"
"UgwKO9bnGIGS5hnAlY54AaABAg","@5h17G3","The whole thing.",0,"2026-04-28T04:12:54Z"
"Ugz67Ixbvvnq3KO8jUd4AaABAg","@TwilightRO1","Aka people with Resting B*tch face. Which i have. And I'm in a good mood when i do it, lol.",0,"2026-04-28T04:09:24Z"
"UgwDjwtxUHNOZTsWvLB4AaABAg","@tomr5121","I have the opposite of this😂",0,"2026-04-28T03:45:17Z"
"Ugyo_2WlU61mUDu42Xx4AaABAg","@kylerobinson292","I refuse to believe that everyone in the comments is intimidating lol y'all have all got main character syndrome  🤣🤣",0,"2026-04-28T03:41:01Z"
"UgyygiTOwVJw-V0zRwN4AaABAg","@GymlessGrit2004","The psychological analysis in this video is truly insightful and engaging! I'm particularly impressed by the perspective that silence and the lack of need for attention or validation are exactly what create the greatest invisible power. In everyone's opinion, out of the 7 signs mentioned, which one is the hardest to change if we want to become more approachable and better connected with the people around us?",0,"2026-04-28T03:27:32Z"
"UgxceCEe9ZnjKYQlWmN4AaABAg","@daweed9131","I feel this daily, some loser ass people",0,"2026-04-28T02:49:12Z"
"UgwUl4OV8p3jHvsWRg14AaABAg","@chetflester5743","Talk!😁",0,"2026-04-28T02:46:51Z"
"UgyPpSwJt9y47gO8qcB4AaABAg","@buckshot8226","Say what you mean and mean what you say, if you decide to say anything at all. It's worked for me for many decades.",0,"2026-04-28T02:34:06Z"
"UgyjAzNXHe0bSVlHiIl4AaABAg","@tonywatson1412","Yes.   so many expect you to qualify a ' no ' ...even when its said gently.....But not a ' yes '",0,"2026-04-28T02:15:52Z"
"UgyncDGXZAcgwuU7BLJ4AaABAg","@ThriveMindset-01","Sign 3 hit me out of nowhere. i asked my coworker a simple question last week and she literally started explaining her whole decision like she was on trial. i wasn't even judging her, i was just genuinely curious 😭 happens way too often and i never understood why until now",0,"2026-04-28T01:56:17Z"
"Ugz0EY14y3Khvwmway14AaABAg","@robertfinney7639","Me all the way 😂",0,"2026-04-28T01:17:54Z"
"Ugy4UWP_gC_qU1NhFIZ4AaABAg","@Sisco_James713","3:07 - I Feel Attacked 🏠😅🚶",3,"2026-04-28T01:13:18Z"
"UgzJCuIc-Yf2XjIrk7B4AaABAg","@italianstallion9098","All of them",0,"2026-04-28T00:44:07Z"
"UgzmO4KxrZZtOz_KbyZ4AaABAg","@Garry-x3j","This is pseudoscience.",0,"2026-04-28T00:22:44Z"
"UgwNXCwz86nzgwJmPMl4AaABAg","@bradcoffinger9002","I don't not talk with people because I am shy, but because I find them  uninteresting.",0,"2026-04-27T23:52:36Z"
"UgzYDGWzvPtn3aoGpmd4AaABAg","@MrPilgrim609","Yes. I get this. One of my favourite answers to other peoples dumb requests is “ because I don’t want to “  That’s it. That’s your answer. No need to explain myself. Go away. eg. Especially true when you have the kind of weirdos who can’t celebrate anything without it being fancy dress. Seriously. 🙄",0,"2026-04-27T23:29:21Z"
"UgxoYQU4RV51q0mtZMl4AaABAg","@scullyxenacat9657","😂😂😂 This video is 100% accurate, coming from a lifelong unintentional intimidator, I don’t have to say a word and within seconds I’ve intimidated everyone, it used to be the bane of my existence, now I just have to accept it, nothing I try can stop it.",0,"2026-04-27T23:19:42Z"
"Ugzr6vKpAGxV5cmZuMJ4AaABAg","@clarkkent3730","after spiritual awakening as an INFJ....its a lonely life",2,"2026-04-27T23:18:28Z"
"Ugz4r7zIZ9bJTCl9BaR4AaABAg","@syndihanson5710","Being honest and straight to the point is the best way to be.",0,"2026-04-27T23:14:00Z"
"UgwP8SZJG_kHZdD9zCt4AaABAg","@algray5266","All seven.",0,"2026-04-27T23:08:24Z"
"UgyNywHNW9ik7GpiqIR4AaABAg","@BC_Boy420","in a world full of sheep , everyone thinks their a wolf ...lmao",0,"2026-04-27T22:52:41Z"
"UgwoNekLtmc6tpY9A3Z4AaABAg","@nyancorp","I am the exact opposite. I'm invisible. 🫥",0,"2026-04-27T22:51:03Z"
"UgwwTtmZFltC_BU49QZ4AaABAg","@vannelle9productions","Sure feels lonely sometimes.",0,"2026-04-27T22:34:10Z"
"UgyopPxgCpxfj_p5L-54AaABAg","@GLOWPOP247","All this and add I'm 6'6"" 220 people can be very defensive  Being SIGMA is an interesting place...",0,"2026-04-27T22:23:50Z"
"Ugz1kKJz0A5VLQScvnp4AaABAg","@SpareHuman","Sweet. This is very reassuring. It is better that these 7 reasons are the reasons. I had always thought people were intimidated by me because of the other things…of all the weapons I carry  around for no reason, and the crazy look on my face from the night terrors, and the blood I always have on my shoes (because I walk to work past the slaughterhouse every day). But I am ssssSPECIALLLL!",0,"2026-04-27T22:16:51Z"
"UgzRVSu7it2v7_lgFWR4AaABAg","@iamthemobey","I intimate people so I’m xtra nice to everyone.   I intimidate people due to my large size though.",0,"2026-04-27T21:59:54Z"
"UgyqjIIF8R1o-cOepwh4AaABAg","@ncd3165","It doesnt matter.  They will or wont... actions and words words and actions.",0,"2026-04-27T21:53:38Z"
"Ugyx_p9NrHhRAuL1dVl4AaABAg","@jeffreyb8770","If you work hard on your failings (addiction, poverty, appearance, telling the truth) people can feel you're intolerant to their faults.",0,"2026-04-27T21:38:31Z"
"UgyWTy2kCNMX7Lcx0f54AaABAg","@yvng-vet1765","""Stayed present when other's pretended, you did not adjust yourself just to fit in- you're not too much. You're not cold. You're not difficult. You just forgot to pretend.""",0,"2026-04-27T21:33:34Z"
"Ugx8yoQkGhM9_CNofKZ4AaABAg","@nomadwolfox2140","i was just standing in my own world one day; and there were 2 money truck guys who wanted to pass me by in the grocery store but... i was up in the clouds and didnt notice, however; i suddenly  noticed these two guys in a uniform, and it just hit me.... these are money truck guys, maybe i should move lol so i did but there was a brief moment they looked at me with this...look, not a look of ""move please...why is this guy not moving?"" it was more of a ""maybe...we should find another route and not bother this guy"" look,   i am a bigger guy, i guess i was pissed off that day, maybe i had a look on my face.  i am built like a brickhouse.  not my fault ;p lol  i am a gentle giant",0,"2026-04-27T21:30:16Z"
"UgzGNgZqtLuDe9oF_jZ4AaABAg","@miriamH74592","I got fired from my job because I guess I intimidated the new boss.",1,"2026-04-27T21:20:22Z"
"Ugzrj_NibC7w3KUMf0B4AaABAg","@xochilthRam","Yet these people were saying that he was a follower 😂😂😂 cause they were the shit yet they never made anyone feel the same way they felt around him 😂😂😂😂.",0,"2026-04-27T20:41:54Z"
"UgxSVZ8ELOTMFQUxAXR4AaABAg","@thedon0516","Shiiiit I love it, I embrace it cause that just exposes they insecurities. Why would any man or woman be intimidated by someone who does absolutely nothing to them?? This is such dumb ass world we living in, Goodness.",0,"2026-04-27T20:40:53Z"
"Ugzos2Q8113ozSGrn514AaABAg","@DevinCooper-p1h","I didn't develop the last sign until I became saved. Once that happened, my discernment of the world and people started getting better and feeling the emotions and influences in the room became a lot more intense. I think it's because before, I was so distracted from the world and what it had to offer and it kept me in perpetual ignorance and distance from Jesus. Now I see and feel people and the world more clearly beyond the distractions and surface, because God removed the veil from my eyes.",0,"2026-04-27T20:38:33Z"
"UgwJKI3BmjLDvdmIaTV4AaABAg","@WarHawk-","It's referred to as having 'Command Presence' - people stop talking when you enter the room even though you have said and did nothing - It's people coming to ask your opinion, then acting on it as if it were fact.",0,"2026-04-27T20:26:49Z"
"UgwBFx4SMwnNMYNx0GR4AaABAg","@berserkerkonge8095","Im 6' blond hair super blue eyes. All grey white hair now. I look like a nordic viking. People are always afraid, yet no reason.",1,"2026-04-27T20:11:48Z"
"Ugw7QFR5dCWMHDfre1d4AaABAg","@kevinbeers768","All of them seemed true. I especially feel isolated and alone. I am confident in who I am, what I think, and people really don't like that.",0,"2026-04-27T19:52:08Z"
"UgzhNLv2Ytfufb_ptHd4AaABAg","@chillibeans9519","For some who has the personality for all this - people never talk about the negative parts. Cause there is some…",0,"2026-04-27T18:59:57Z"
